Date,Sample_Count,RMS,Mean,Std,Min,Max,Peak_to_Peak,Failed_Count,Passed_Count,Failed_Ratio
2021-11-18 10:47:33.152000+00:00,1024,3.0595537654600933,-0.06378555297851562,3.0603834857199277,-6.3984375,6.33984375,12.73828125,648,376,0.6328125
2021-11-18 10:58:34.744000+00:00,1024,3.188482170625811,-0.0933837890625,3.188671720939155,-6.57421875,6.3046875,12.87890625,670,354,0.654296875
2021-11-18 11:09:27.136000+00:00,1024,3.092677491617692,-0.08364486694335938,3.0930568014827315,-6.2578125,6.328125,12.5859375,648,376,0.6328125
2021-11-18 11:21:25.932000+00:00,1024,3.046897839191618,-0.06438446044921875,3.0477060055264147,-6.29296875,6.57421875,12.8671875,626,398,0.611328125
2021-11-18 11:32:27.329000+00:00,1024,3.10648887961092,-0.10954666137695312,3.1060737699799885,-6.4453125,6.36328125,12.80859375,644,380,0.62890625
2021-11-18 11:43:40.716000+00:00,1024,3.1156092522815277,-0.10622787475585938,3.1153193094712748,-6.421875,6.421875,12.84375,652,372,0.63671875
2021-11-18 11:55:04.694000+00:00,1024,3.000912418294428,-0.08539581298828125,3.0011629037937677,-6.31640625,6.31640625,12.6328125,641,383,0.6259765625
2021-11-18 12:05:59.350000+00:00,1024,2.969636990401541,-0.070281982421875,2.970255871500428,-6.5390625,6.41015625,12.94921875,615,409,0.6005859375
2021-11-18 12:18:09.800000+00:00,1024,3.202367993198119,-0.048290252685546875,3.203568499488165,-6.33984375,6.28125,12.62109375,679,345,0.6630859375
2021-11-18 12:30:34.073000+00:00,1024,3.082089030760049,-0.06040191650390625,3.0830028441933695,-6.38671875,6.36328125,12.75,642,382,0.626953125
2021-11-18 12:41:28.202000+00:00,1024,3.072477534043607,-0.09814910888671875,3.072410032855107,-7.1984375,7.1984375,14.396875,633,391,0.6181640625
2021-11-18 12:52:31.831000+00:00,1024,3.2074795689084494,-0.07298431396484376,3.2082159981505582,-7.4375,7.21171875,14.64921875,641,383,0.6259765625
2021-11-18 13:03:33.087000+00:00,1024,3.28759405895395,-0.060274505615234376,3.2886476555743878,-7.3578125,7.11875,14.4765625,668,356,0.65234375
2021-11-18 13:15:32.518000+00:00,1024,3.376295148070255,-0.11985855102539063,3.3758157369260178,-7.26484375,7.26484375,14.5296875,675,349,0.6591796875
2021-11-18 13:26:15.952000+00:00,1024,3.1642265984638165,-0.09118881225585937,3.164457878107817,-7.171875,7.50390625,14.67578125,626,398,0.611328125
2021-11-18 13:38:22.452000+00:00,1024,3.194528515992519,-0.085040283203125,3.1949568220396025,-7.11875,7.225,14.34375,633,391,0.6181640625
2021-11-18 13:49:14.425000+00:00,1024,3.0546770455652252,-0.06449432373046875,3.0554884276851637,-7.065625,7.4375,14.503125,605,419,0.5908203125
2021-11-18 14:01:10.903000+00:00,1024,3.300080957557577,-0.05047836303710938,3.301307234130978,-7.18515625,7.37109375,14.55625,666,358,0.650390625
2021-11-18 14:12:11.842000+00:00,1024,3.1285042304227897,-0.16922225952148437,3.125450694033779,-7.26484375,7.225,14.489843749999999,590,434,0.576171875
2021-11-18 14:23:25.790000+00:00,1024,3.212062101446539,-0.10752029418945312,3.2118306942319377,-7.1453125,7.26484375,14.41015625,630,394,0.615234375
2021-11-18 14:34:18.314000+00:00,1024,3.127912436493398,-0.14708175659179687,3.125979188644981,-7.21171875,7.23828125,14.45,617,407,0.6025390625
2021-11-18 14:47:31.845000+00:00,1024,3.1442358094740115,-0.1494232177734375,3.142217950791173,-7.13203125,7.4375,14.56953125,621,403,0.6064453125
2021-11-18 14:58:32.227000+00:00,1024,3.027077366780813,-0.12360000610351562,3.0260308444678268,-7.171875,7.065625,14.2375,602,422,0.587890625
2021-11-18 15:09:23.948000+00:00,1024,3.146202833483662,-0.09714813232421875,3.1462392355809814,-7.33125,7.3578125,14.689062499999999,612,412,0.59765625
2021-11-18 15:20:27.141000+00:00,1024,3.1330202830941407,-0.04963607788085937,3.1341577933873364,-7.251562499999999,7.34453125,14.596093749999998,636,388,0.62109375
2021-11-18 15:31:29.524000+00:00,1024,3.1427998438847062,-0.053453826904296876,3.1438807033774516,-7.171875,7.3046875,14.4765625,646,378,0.630859375
2021-11-18 15:42:23.793000+00:00,1024,3.1463452810069286,-0.11725082397460937,3.145696163396069,-7.3578125,7.171875,14.5296875,620,404,0.60546875
2021-11-18 15:53:08.597000+00:00,1024,3.081317641461723,-0.146734619140625,3.0793257973658053,-7.171875,7.1453125,14.3171875,622,402,0.607421875
2021-11-18 16:04:09.156000+00:00,1024,3.250100911847942,-0.09080047607421875,3.2504197908895,-7.171875,7.13203125,14.30390625,653,371,0.6376953125
2021-11-18 16:15:00.937000+00:00,1024,0.1714967015035407,-0.16560287475585939,0.04459538806345404,-0.2921875,-0.1015625,0.190625,0,1024,0.0
2021-11-18 16:25:45.678000+00:00,1024,0.17107707774132408,-0.16577987670898436,0.04226278844822131,-0.30546875,-0.1015625,0.20390625,0,1024,0.0
2021-11-18 16:36:46.309000+00:00,1024,2.8439558285852207,-0.17234954833984376,2.8401157710226146,-7.37109375,6.9859375,14.35703125,543,481,0.5302734375
2021-11-18 16:48:46.561000+00:00,1024,0.17212680750876425,-0.1662689208984375,0.04454460149961083,-0.2921875,-0.1015625,0.190625,0,1024,0.0
2021-11-18 16:59:38.273000+00:00,1024,0.17154410675341958,-0.16566925048828124,0.044531073915565496,-0.30546875,-0.109375,0.19609375,0,1024,0.0
2021-11-18 17:10:38.856000+00:00,1024,0.17232652310055668,-0.16676254272460939,0.043457210848393345,-0.31875,-0.109375,0.20937499999999998,0,1024,0.0
2021-11-18 17:22:36.267000+00:00,1024,0.17304423310822806,-0.1671722412109375,0.04471801889332132,-0.30546875,-0.1015625,0.20390625,0,1024,0.0
2021-11-18 17:33:30.954000+00:00,1024,0.17310812492618213,-0.16715011596679688,0.04504712344517856,-0.30546875,-0.109375,0.19609375,0,1024,0.0
2021-11-18 17:44:33.138000+00:00,1024,0.17269353334571297,-0.16713104248046876,0.04349849274576928,-0.2921875,-0.109375,0.1828125,0,1024,0.0
2021-11-18 17:56:23.817000+00:00,1024,0.17380212139266019,-0.167950439453125,0.04474128019486521,-0.30546875,-0.1015625,0.20390625,0,1024,0.0
2021-11-18 18:07:16.203000+00:00,1024,0.1729407060144703,-0.16712646484375,0.044487810962680625,-0.30546875,-0.109375,0.19609375,0,1024,0.0
2021-11-18 18:18:00.266000+00:00,1024,0.1732498734929227,-0.167901611328125,0.042735829519891556,-0.30546875,-0.109375,0.19609375,0,1024,0.0
2021-11-18 18:29:02.531000+00:00,1024,0.17752276053037472,-0.17006912231445312,0.05092501071609844,-0.35859375,-0.0625,0.29609375,0,1024,0.0
