,Date,Sensor,Quality
87722,2021-11-18T07:36:12.545000+00:00,1.609375,PASSED
87723,2021-11-18T07:36:12.545000+00:00,2.8984375,FAILED
87724,2021-11-18T07:36:12.545000+00:00,3.3984375,FAILED
87725,2021-11-18T07:36:12.545000+00:00,3.546875,FAILED
87726,2021-11-18T07:36:12.545000+00:00,1.7421875,PASSED
87727,2021-11-18T07:36:12.545000+00:00,2.96875,FAILED
87728,2021-11-18T07:36:12.545000+00:00,2.75,FAILED
87729,2021-11-18T07:36:12.545000+00:00,1.328125,PASSED
87730,2021-11-18T07:36:12.545000+00:00,-0.3359375,PASSED
87731,2021-11-18T07:36:12.545000+00:00,-0.1171875,PASSED
87732,2021-11-18T07:36:12.545000+00:00,0.0859375,PASSED
87733,2021-11-18T07:36:12.545000+00:00,-1.203125,PASSED
87734,2021-11-18T07:36:12.545000+00:00,-3.390625,FAILED
87735,2021-11-18T07:36:12.545000+00:00,-2.5,FAILED
87736,2021-11-18T07:36:12.545000+00:00,-0.609375,PASSED
87737,2021-11-18T07:36:12.545000+00:00,-0.3671875,PASSED
87738,2021-11-18T07:36:12.545000+00:00,-2.828125,FAILED
87739,2021-11-18T07:36:12.545000+00:00,-3.15625,FAILED
87740,2021-11-18T07:36:12.545000+00:00,-0.69140625,PASSED
87741,2021-11-18T07:36:12.545000+00:00,-0.15234375,PASSED
87742,2021-11-18T07:36:12.545000+00:00,-3.59765625,FAILED
87743,2021-11-18T07:36:12.545000+00:00,-4.04296875,FAILED
87744,2021-11-18T07:36:12.545000+00:00,0.43359375,PASSED
87745,2021-11-18T07:36:12.545000+00:00,3.421875,FAILED
87746,2021-11-18T07:36:12.545000+00:00,2.8828125,FAILED
87747,2021-11-18T07:36:12.545000+00:00,-0.5625,PASSED
87748,2021-11-18T07:36:12.545000+00:00,-0.1171875,PASSED
87749,2021-11-18T07:36:12.545000+00:00,4.359375,FAILED
87750,2021-11-18T07:36:12.545000+00:00,4.95703125,FAILED
87751,2021-11-18T07:36:12.545000+00:00,2.25,FAILED
87752,2021-11-18T07:36:12.545000+00:00,1.7578125,PASSED
87753,2021-11-18T07:36:12.545000+00:00,3.09375,FAILED
87754,2021-11-18T07:36:12.545000+00:00,3.4921875,FAILED
87755,2021-11-18T07:36:12.545000+00:00,1.65234375,PASSED
87756,2021-11-18T07:36:12.545000+00:00,-1.37109375,PASSED
87757,2021-11-18T07:36:12.545000+00:00,-2.578125,FAILED
87758,2021-11-18T07:36:12.545000+00:00,-2.94140625,FAILED
87759,2021-11-18T07:36:12.545000+00:00,-3.9375,FAILED
87760,2021-11-18T07:36:12.545000+00:00,-3.234375,FAILED
87761,2021-11-18T07:36:12.545000+00:00,-3.4140625,FAILED
87762,2021-11-18T07:36:12.545000+00:00,-1.5625,PASSED
87763,2021-11-18T07:36:12.545000+00:00,-1.8046875,PASSED
87764,2021-11-18T07:36:12.545000+00:00,-3.3671875,FAILED
87765,2021-11-18T07:36:12.545000+00:00,-3.5703125,FAILED
87766,2021-11-18T07:36:12.545000+00:00,-1.1640625,PASSED
87767,2021-11-18T07:36:12.545000+00:00,1.1328125,PASSED
87768,2021-11-18T07:36:12.545000+00:00,1.4296875,PASSED
87769,2021-11-18T07:36:12.545000+00:00,0.078125,PASSED
87770,2021-11-18T07:36:12.545000+00:00,-0.1640625,PASSED
87771,2021-11-18T07:36:12.545000+00:00,2.75,FAILED
87772,2021-11-18T07:36:12.545000+00:00,3.9453125,FAILED
87773,2021-11-18T07:36:12.545000+00:00,4.3046875,FAILED
87774,2021-11-18T07:36:12.545000+00:00,2.0078125,FAILED
87775,2021-11-18T07:36:12.545000+00:00,2.8984375,FAILED
87776,2021-11-18T07:36:12.545000+00:00,4.25,FAILED
87777,2021-11-18T07:36:12.545000+00:00,4.0078125,FAILED
87778,2021-11-18T07:36:12.545000+00:00,1.546875,PASSED
87779,2021-11-18T07:36:12.545000+00:00,0.5625,PASSED
87780,2021-11-18T07:36:12.545000+00:00,2.0546875,FAILED
87781,2021-11-18T07:36:12.545000+00:00,2.3203125,FAILED
87782,2021-11-18T07:36:12.545000+00:00,-1.375,PASSED
87783,2021-11-18T07:36:12.545000+00:00,-4.03125,FAILED
87784,2021-11-18T07:36:12.545000+00:00,-3.5546875,FAILED
87785,2021-11-18T07:36:12.545000+00:00,-2.2421875,FAILED
87786,2021-11-18T07:36:12.545000+00:00,-4.234375,FAILED
87787,2021-11-18T07:36:12.545000+00:00,-3.875,FAILED
87788,2021-11-18T07:36:12.545000+00:00,-4.203125,FAILED
87789,2021-11-18T07:36:12.545000+00:00,-3.90625,FAILED
87790,2021-11-18T07:36:12.545000+00:00,-3.640625,FAILED
87791,2021-11-18T07:36:12.545000+00:00,-3.8828125,FAILED
87792,2021-11-18T07:36:12.545000+00:00,-4.1015625,FAILED
87793,2021-11-18T07:36:12.545000+00:00,-3.8984375,FAILED
87794,2021-11-18T07:36:12.545000+00:00,-1.125,PASSED
87795,2021-11-18T07:36:12.545000+00:00,0.8671875,PASSED
87796,2021-11-18T07:36:12.545000+00:00,1.9453125,PASSED
87797,2021-11-18T07:36:12.545000+00:00,3.5859375,FAILED
87798,2021-11-18T07:36:12.545000+00:00,3.8828125,FAILED
87799,2021-11-18T07:36:12.545000+00:00,4.1484375,FAILED
87800,2021-11-18T07:36:12.545000+00:00,3.4140625,FAILED
87801,2021-11-18T07:36:12.545000+00:00,3.6328125,FAILED
87802,2021-11-18T07:36:12.545000+00:00,3.8359375,FAILED
87803,2021-11-18T07:36:12.545000+00:00,4.015625,FAILED
87804,2021-11-18T07:36:12.545000+00:00,3.8515625,FAILED
87805,2021-11-18T07:36:12.545000+00:00,3.3984375,FAILED
87806,2021-11-18T07:36:12.545000+00:00,2.7109375,FAILED
87807,2021-11-18T07:36:12.545000+00:00,2.3359375,FAILED
87808,2021-11-18T07:36:12.545000+00:00,1.3046875,PASSED
87809,2021-11-18T07:36:12.545000+00:00,-0.7734375,PASSED
87810,2021-11-18T07:36:12.545000+00:00,-4.0625,FAILED
87811,2021-11-18T07:36:12.545000+00:00,-3.625,FAILED
87812,2021-11-18T07:36:12.545000+00:00,-2.4296875,FAILED
87813,2021-11-18T07:36:12.545000+00:00,-2.7890625,FAILED
87814,2021-11-18T07:36:12.545000+00:00,-3.7734375,FAILED
87815,2021-11-18T07:36:12.545000+00:00,-4.0703125,FAILED
87816,2021-11-18T07:36:12.545000+00:00,-3.8046875,FAILED
87817,2021-11-18T07:36:12.545000+00:00,-4.046875,FAILED
87818,2021-11-18T07:36:12.545000+00:00,-3.828125,FAILED
87819,2021-11-18T07:36:12.545000+00:00,-4.03125,FAILED
87820,2021-11-18T07:36:12.545000+00:00,-2.7421875,FAILED
87821,2021-11-18T07:36:12.545000+00:00,-0.5546875,PASSED
87822,2021-11-18T07:36:12.545000+00:00,-1.4453125,PASSED
87823,2021-11-18T07:36:12.545000+00:00,-1.7109375,PASSED
87824,2021-11-18T07:36:12.545000+00:00,0.5078125,PASSED
87825,2021-11-18T07:36:12.545000+00:00,3.796875,FAILED
87826,2021-11-18T07:36:12.545000+00:00,4.234375,FAILED
87827,2021-11-18T07:36:12.545000+00:00,3.0390625,FAILED
87828,2021-11-18T07:36:12.545000+00:00,4.1171875,FAILED
87829,2021-11-18T07:36:12.545000+00:00,3.7890625,FAILED
87830,2021-11-18T07:36:12.545000+00:00,4.0859375,FAILED
87831,2021-11-18T07:36:12.545000+00:00,3.8203125,FAILED
87832,2021-11-18T07:36:12.545000+00:00,4.0625,FAILED
87833,2021-11-18T07:36:12.545000+00:00,3.84375,FAILED
87834,2021-11-18T07:36:12.545000+00:00,2.828125,FAILED
87835,2021-11-18T07:36:12.545000+00:00,0.796875,PASSED
87836,2021-11-18T07:36:12.545000+00:00,-0.0078125,PASSED
87837,2021-11-18T07:36:12.545000+00:00,0.7265625,PASSED
87838,2021-11-18T07:36:12.545000+00:00,0.9453125,PASSED
87839,2021-11-18T07:36:12.545000+00:00,-1.296875,PASSED
87840,2021-11-18T07:36:12.545000+00:00,-5.98828125,FAILED
87841,2021-11-18T07:36:12.545000+00:00,-6.52734375,FAILED
87842,2021-11-18T07:36:12.545000+00:00,-6.03515625,FAILED
87843,2021-11-18T07:36:12.545000+00:00,-5.58984375,FAILED
87844,2021-11-18T07:36:12.545000+00:00,-5.19140625,FAILED
87845,2021-11-18T07:36:12.545000+00:00,-6.29296875,FAILED
87846,2021-11-18T07:36:12.545000+00:00,-3.94921875,FAILED
87847,2021-11-18T07:36:12.545000+00:00,-1.81640625,PASSED
87848,2021-11-18T07:36:12.545000+00:00,0.1171875,PASSED
87849,2021-11-18T07:36:12.545000+00:00,-1.13671875,PASSED
87850,2021-11-18T07:36:12.545000+00:00,-1.359375,PASSED
87851,2021-11-18T07:36:12.545000+00:00,-1.55859375,PASSED
87852,2021-11-18T07:36:12.545000+00:00,0.9140625,PASSED
87853,2021-11-18T07:36:12.545000+00:00,2.58984375,FAILED
87854,2021-11-18T07:36:12.545000+00:00,3.50390625,FAILED
87855,2021-11-18T07:36:12.545000+00:00,6.0,FAILED
87856,2021-11-18T07:36:12.545000+00:00,5.671875,FAILED
87857,2021-11-18T07:36:12.545000+00:00,4.7578125,FAILED
87858,2021-11-18T07:36:12.545000+00:00,1.7109375,PASSED
87859,2021-11-18T07:36:12.545000+00:00,2.91796875,FAILED
87860,2021-11-18T07:36:12.545000+00:00,3.171875,FAILED
87861,2021-11-18T07:36:12.545000+00:00,2.953125,FAILED
87862,2021-11-18T07:36:12.545000+00:00,1.9375,PASSED
87863,2021-11-18T07:36:12.545000+00:00,0.2734375,PASSED
87864,2021-11-18T07:36:12.545000+00:00,0.4921875,PASSED
87865,2021-11-18T07:36:12.545000+00:00,1.1015625,PASSED
87866,2021-11-18T07:36:12.545000+00:00,-0.9296875,PASSED
87867,2021-11-18T07:36:12.545000+00:00,-2.8203125,FAILED
87868,2021-11-18T07:36:12.545000+00:00,-2.578125,FAILED
87869,2021-11-18T07:36:12.545000+00:00,-2.796875,FAILED
87870,2021-11-18T07:36:12.545000+00:00,-3.40625,FAILED
87871,2021-11-18T07:36:12.545000+00:00,-3.953125,FAILED
87872,2021-11-18T07:36:12.545000+00:00,-2.78125,FAILED
87873,2021-11-18T07:36:12.545000+00:00,-0.4921875,PASSED
87874,2021-11-18T07:36:12.545000+00:00,-0.1640625,PASSED
87875,2021-11-18T07:36:12.545000+00:00,-2.25,FAILED
87876,2021-11-18T07:36:12.545000+00:00,-3.0546875,FAILED
87877,2021-11-18T07:36:12.545000+00:00,-1.3359375,PASSED
87878,2021-11-18T07:36:12.545000+00:00,0.6796875,PASSED
87879,2021-11-18T07:36:12.545000+00:00,1.484375,PASSED
87880,2021-11-18T07:36:12.545000+00:00,1.2421875,PASSED
87881,2021-11-18T07:36:12.545000+00:00,2.8046875,FAILED
87882,2021-11-18T07:36:12.545000+00:00,3.4140625,FAILED
87883,2021-11-18T07:36:12.545000+00:00,3.234375,FAILED
87884,2021-11-18T07:36:12.545000+00:00,2.734375,FAILED
87885,2021-11-18T07:36:12.545000+00:00,3.1875,FAILED
87886,2021-11-18T07:36:12.545000+00:00,1.9375,PASSED
87887,2021-11-18T07:36:12.545000+00:00,1.1015625,PASSED
87888,2021-11-18T07:36:12.545000+00:00,0.34375,PASSED
87889,2021-11-18T07:36:12.545000+00:00,0.4765625,PASSED
87890,2021-11-18T07:36:12.545000+00:00,-0.40625,PASSED
87891,2021-11-18T07:36:12.545000+00:00,-1.203125,PASSED
87892,2021-11-18T07:36:12.545000+00:00,-2.7578125,FAILED
87893,2021-11-18T07:36:12.545000+00:00,-3.875,FAILED
87894,2021-11-18T07:36:12.545000+00:00,-3.265625,FAILED
87895,2021-11-18T07:36:12.545000+00:00,-1.9765625,PASSED
87896,2021-11-18T07:36:12.545000+00:00,-0.8046875,PASSED
87897,2021-11-18T07:36:12.545000+00:00,-1.5625,PASSED
87898,2021-11-18T07:36:12.545000+00:00,-2.5234375,FAILED
87899,2021-11-18T07:36:12.545000+00:00,-1.3828125,PASSED
87900,2021-11-18T07:36:12.545000+00:00,-0.3203125,PASSED
87901,2021-11-18T07:36:12.545000+00:00,-0.7265625,PASSED
87902,2021-11-18T07:36:12.545000+00:00,-0.8515625,PASSED
87903,2021-11-18T07:36:12.545000+00:00,-0.7421875,PASSED
87904,2021-11-18T07:36:12.545000+00:00,0.8125,PASSED
87905,2021-11-18T07:36:12.545000+00:00,2.375,FAILED
87906,2021-11-18T07:36:12.545000+00:00,1.765625,PASSED
87907,2021-11-18T07:36:12.545000+00:00,0.84375,PASSED
87908,2021-11-18T07:36:12.545000+00:00,2.6953125,FAILED
87909,2021-11-18T07:36:12.545000+00:00,2.9375,FAILED
87910,2021-11-18T07:36:12.545000+00:00,2.71875,FAILED
87911,2021-11-18T07:36:12.545000+00:00,0.4765625,PASSED
87912,2021-11-18T07:36:12.545000+00:00,0.7734375,PASSED
87913,2021-11-18T07:36:12.545000+00:00,2.6640625,FAILED
87914,2021-11-18T07:36:12.545000+00:00,1.4375,PASSED
87915,2021-11-18T07:36:12.545000+00:00,-0.578125,PASSED
87916,2021-11-18T07:36:12.545000+00:00,-1.3828125,PASSED
87917,2021-11-18T07:36:12.545000+00:00,-1.140625,PASSED
87918,2021-11-18T07:36:12.545000+00:00,-1.8046875,PASSED
87919,2021-11-18T07:36:12.545000+00:00,-3.2265625,FAILED
87920,2021-11-18T07:36:12.545000+00:00,-3.7734375,FAILED
87921,2021-11-18T07:36:12.545000+00:00,-2.9375,FAILED
87922,2021-11-18T07:36:12.545000+00:00,-2.484375,FAILED
87923,2021-11-18T07:36:12.545000+00:00,-2.3515625,FAILED
87924,2021-11-18T07:36:12.545000+00:00,-2.7265625,FAILED
87925,2021-11-18T07:36:12.545000+00:00,-1.0078125,PASSED
87926,2021-11-18T07:36:12.545000+00:00,0.7109375,PASSED
87927,2021-11-18T07:36:12.545000+00:00,0.9296875,PASSED
87928,2021-11-18T07:36:12.545000+00:00,-0.4921875,PASSED
87929,2021-11-18T07:36:12.545000+00:00,-1.0390625,PASSED
87930,2021-11-18T07:36:12.545000+00:00,1.484375,PASSED
87931,2021-11-18T07:36:12.545000+00:00,4.0078125,FAILED
87932,2021-11-18T07:36:12.545000+00:00,3.6796875,FAILED
87933,2021-11-18T07:36:12.545000+00:00,2.7890625,FAILED
87934,2021-11-18T07:36:12.545000+00:00,1.984375,PASSED
87935,2021-11-18T07:36:12.545000+00:00,4.203125,FAILED
87936,2021-11-18T07:36:12.545000+00:00,3.90625,FAILED
87937,2021-11-18T07:36:12.545000+00:00,1.4609375,PASSED
87938,2021-11-18T07:36:12.545000+00:00,0.4765625,PASSED
87939,2021-11-18T07:36:12.545000+00:00,0.7734375,PASSED
87940,2021-11-18T07:36:12.545000+00:00,0.76171875,PASSED
87941,2021-11-18T07:36:12.545000+00:00,-0.33984375,PASSED
87942,2021-11-18T07:36:12.545000+00:00,-2.68359375,FAILED
87943,2021-11-18T07:36:12.545000+00:00,-5.4375,FAILED
87944,2021-11-18T07:36:12.545000+00:00,-4.3359375,FAILED
87945,2021-11-18T07:36:12.545000+00:00,-4.0078125,FAILED
87946,2021-11-18T07:36:12.545000+00:00,-5.53125,FAILED
87947,2021-11-18T07:36:12.545000+00:00,-5.80078125,FAILED
87948,2021-11-18T07:36:12.545000+00:00,-6.046875,FAILED
87949,2021-11-18T07:36:12.545000+00:00,-5.82421875,FAILED
87950,2021-11-18T07:36:12.545000+00:00,-4.79296875,FAILED
87951,2021-11-18T07:36:12.545000+00:00,-6.1171875,FAILED
87952,2021-11-18T07:36:12.545000+00:00,-5.26171875,FAILED
87953,2021-11-18T07:36:12.545000+00:00,-2.9296875,FAILED
87954,2021-11-18T07:36:12.545000+00:00,2.109375,FAILED
87955,2021-11-18T07:36:12.545000+00:00,2.82421875,FAILED
87956,2021-11-18T07:36:12.545000+00:00,4.79296875,FAILED
87957,2021-11-18T07:36:12.545000+00:00,6.5859375,FAILED
87958,2021-11-18T07:36:12.545000+00:00,6.046875,FAILED
87959,2021-11-18T07:36:12.545000+00:00,5.5546875,FAILED
87960,2021-11-18T07:36:12.545000+00:00,2.2109375,FAILED
87961,2021-11-18T07:36:12.545000+00:00,4.1015625,FAILED
87962,2021-11-18T07:36:12.545000+00:00,3.859375,FAILED
87963,2021-11-18T07:36:12.545000+00:00,4.078125,FAILED
87964,2021-11-18T07:36:12.545000+00:00,3.0625,FAILED
87965,2021-11-18T07:36:12.545000+00:00,2.515625,FAILED
87966,2021-11-18T07:36:12.545000+00:00,3.015625,FAILED
87967,2021-11-18T07:36:12.545000+00:00,1.03125,PASSED
87968,2021-11-18T07:36:12.545000+00:00,-3.0390625,FAILED
87969,2021-11-18T07:36:12.545000+00:00,-3.6171875,FAILED
87970,2021-11-18T07:36:12.545000+00:00,-4.1484375,FAILED
87971,2021-11-18T07:36:12.545000+00:00,-3.671875,FAILED
87972,2021-11-18T07:36:12.545000+00:00,-4.109375,FAILED
87973,2021-11-18T07:36:12.545000+00:00,-3.7109375,FAILED
87974,2021-11-18T07:36:12.545000+00:00,-4.0703125,FAILED
87975,2021-11-18T07:36:12.545000+00:00,-3.7421875,FAILED
87976,2021-11-18T07:36:12.545000+00:00,-4.0390625,FAILED
87977,2021-11-18T07:36:12.545000+00:00,-3.7734375,FAILED
87978,2021-11-18T07:36:12.545000+00:00,-4.015625,FAILED
87979,2021-11-18T07:36:12.545000+00:00,-2.453125,FAILED
87980,2021-11-18T07:36:12.545000+00:00,-0.2109375,PASSED
87981,2021-11-18T07:36:12.545000+00:00,0.6796875,PASSED
87982,2021-11-18T07:36:12.545000+00:00,0.9453125,PASSED
87983,2021-11-18T07:36:12.545000+00:00,2.171875,FAILED
87984,2021-11-18T07:36:12.545000+00:00,3.734375,FAILED
87985,2021-11-18T07:36:12.545000+00:00,3.9375,FAILED
87986,2021-11-18T07:36:12.545000+00:00,2.6484375,FAILED
87987,2021-11-18T07:36:12.545000+00:00,3.8203125,FAILED
87988,2021-11-18T07:36:12.545000+00:00,3.96875,FAILED
87989,2021-11-18T07:36:12.545000+00:00,4.1015625,FAILED
87990,2021-11-18T07:36:12.545000+00:00,3.9765625,FAILED
87991,2021-11-18T07:36:12.545000+00:00,4.0859375,FAILED
87992,2021-11-18T07:36:12.545000+00:00,3.78125,FAILED
87993,2021-11-18T07:36:12.545000+00:00,2.3671875,FAILED
87994,2021-11-18T07:36:12.545000+00:00,0.125,PASSED
87995,2021-11-18T07:36:12.545000+00:00,-0.765625,PASSED
87996,2021-11-18T07:36:12.545000+00:00,-2.1171875,FAILED
87997,2021-11-18T07:36:12.545000+00:00,-1.875,PASSED
87998,2021-11-18T07:36:12.545000+00:00,-2.09375,FAILED
87999,2021-11-18T07:36:12.545000+00:00,-3.9296875,FAILED
88000,2021-11-18T07:36:12.545000+00:00,-4.171875,FAILED
88001,2021-11-18T07:36:12.545000+00:00,-3.953125,FAILED
88002,2021-11-18T07:36:12.545000+00:00,-3.75,FAILED
88003,2021-11-18T07:36:12.545000+00:00,-3.9296875,FAILED
88004,2021-11-18T07:36:12.545000+00:00,-4.09375,FAILED
88005,2021-11-18T07:36:12.545000+00:00,-3.9453125,FAILED
88006,2021-11-18T07:36:12.545000+00:00,-1.8671875,PASSED
88007,2021-11-18T07:36:12.545000+00:00,0.828125,PASSED
88008,2021-11-18T07:36:12.545000+00:00,0.46875,PASSED
88009,2021-11-18T07:36:12.545000+00:00,0.796875,PASSED
88010,2021-11-18T07:36:12.545000+00:00,0.5,PASSED
88011,2021-11-18T07:36:12.545000+00:00,0.765625,PASSED
88012,2021-11-18T07:36:12.545000+00:00,0.5234375,PASSED
88013,2021-11-18T07:36:12.545000+00:00,1.640625,PASSED
88014,2021-11-18T07:36:12.545000+00:00,3.4765625,FAILED
88015,2021-11-18T07:36:12.545000+00:00,4.2109375,FAILED
88016,2021-11-18T07:36:12.545000+00:00,2.1953125,FAILED
88017,2021-11-18T07:36:12.545000+00:00,1.9296875,PASSED
88018,2021-11-18T07:36:12.545000+00:00,2.171875,FAILED
88019,2021-11-18T07:36:12.545000+00:00,3.2890625,FAILED
88020,2021-11-18T07:36:12.545000+00:00,2.6796875,FAILED
88021,2021-11-18T07:36:12.545000+00:00,2.1328125,FAILED
88022,2021-11-18T07:36:12.545000+00:00,0.6171875,PASSED
88023,2021-11-18T07:36:12.545000+00:00,0.8203125,PASSED
88024,2021-11-18T07:36:12.545000+00:00,0.640625,PASSED
88025,2021-11-18T07:36:12.545000+00:00,-0.53125,PASSED
88026,2021-11-18T07:36:12.545000+00:00,-2.2109375,FAILED
88027,2021-11-18T07:36:12.545000+00:00,-3.328125,FAILED
88028,2021-11-18T07:36:12.545000+00:00,-3.53125,FAILED
88029,2021-11-18T07:36:12.545000+00:00,-3.7109375,FAILED
88030,2021-11-18T07:36:12.545000+00:00,-3.875,FAILED
88031,2021-11-18T07:36:12.545000+00:00,-3.7265625,FAILED
88032,2021-11-18T07:36:12.545000+00:00,-2.4765625,FAILED
88033,2021-11-18T07:36:12.545000+00:00,-1.3046875,PASSED
88034,2021-11-18T07:36:12.545000+00:00,-2.3671875,FAILED
88035,2021-11-18T07:36:12.545000+00:00,-1.9609375,PASSED
88036,2021-11-18T07:36:12.545000+00:00,-1.078125,PASSED
88037,2021-11-18T07:36:12.545000+00:00,0.640625,PASSED
88038,2021-11-18T07:36:12.545000+00:00,1.375,PASSED
88039,2021-11-18T07:36:12.545000+00:00,0.7109375,PASSED
88040,2021-11-18T07:36:12.545000+00:00,1.37109375,PASSED
88041,2021-11-18T07:36:12.545000+00:00,4.41796875,FAILED
88042,2021-11-18T07:36:12.545000+00:00,5.625,FAILED
88043,2021-11-18T07:36:12.545000+00:00,5.26171875,FAILED
88044,2021-11-18T07:36:12.545000+00:00,2.91796875,FAILED
88045,2021-11-18T07:36:12.545000+00:00,0.78515625,PASSED
88046,2021-11-18T07:36:12.545000+00:00,1.0546875,PASSED
88047,2021-11-18T07:36:12.545000+00:00,0.3046875,PASSED
88048,2021-11-18T07:36:12.545000+00:00,-0.83203125,PASSED
88049,2021-11-18T07:36:12.545000+00:00,-1.44140625,PASSED
88050,2021-11-18T07:36:12.545000+00:00,-0.4921875,PASSED
88051,2021-11-18T07:36:12.545000+00:00,-0.99609375,PASSED
88052,2021-11-18T07:36:12.545000+00:00,-3.328125,FAILED
88053,2021-11-18T07:36:12.545000+00:00,-3.65625,FAILED
88054,2021-11-18T07:36:12.545000+00:00,-2.7421875,FAILED
88055,2021-11-18T07:36:12.545000+00:00,-1.921875,PASSED
88056,2021-11-18T07:36:12.545000+00:00,-3.17578125,FAILED
88057,2021-11-18T07:36:12.545000+00:00,-4.3125,FAILED
88058,2021-11-18T07:36:12.545000+00:00,-2.4375,FAILED
88059,2021-11-18T07:36:12.545000+00:00,0.33984375,PASSED
88060,2021-11-18T07:36:12.545000+00:00,0.46875,PASSED
88061,2021-11-18T07:36:12.545000+00:00,-0.6484375,PASSED
88062,2021-11-18T07:36:12.545000+00:00,-0.8515625,PASSED
88063,2021-11-18T07:36:12.545000+00:00,-0.3046875,PASSED
88064,2021-11-18T07:48:22.004000+00:00,-0.12890625,PASSED
88065,2021-11-18T07:48:22.004000+00:00,-0.48046875,PASSED
88066,2021-11-18T07:48:22.004000+00:00,-1.21875,PASSED
88067,2021-11-18T07:48:22.004000+00:00,-2.8125,FAILED
88068,2021-11-18T07:48:22.004000+00:00,-5.7890625,FAILED
88069,2021-11-18T07:48:22.004000+00:00,-3.76171875,FAILED
88070,2021-11-18T07:48:22.004000+00:00,-2.66015625,FAILED
88071,2021-11-18T07:48:22.004000+00:00,-3.65625,FAILED
88072,2021-11-18T07:48:22.004000+00:00,-2.7421875,FAILED
88073,2021-11-18T07:48:22.004000+00:00,1.41796875,PASSED
88074,2021-11-18T07:48:22.004000+00:00,0.8203125,PASSED
88075,2021-11-18T07:48:22.004000+00:00,-0.796875,PASSED
88076,2021-11-18T07:48:22.004000+00:00,-0.3046875,PASSED
88077,2021-11-18T07:48:22.004000+00:00,5.53125,FAILED
88078,2021-11-18T07:48:22.004000+00:00,6.328125,FAILED
88079,2021-11-18T07:48:22.004000+00:00,4.171875,FAILED
88080,2021-11-18T07:48:22.004000+00:00,2.203125,FAILED
88081,2021-11-18T07:48:22.004000+00:00,5.19140625,FAILED
88082,2021-11-18T07:48:22.004000+00:00,5.73046875,FAILED
88083,2021-11-18T07:48:22.004000+00:00,6.22265625,FAILED
88084,2021-11-18T07:48:22.004000+00:00,0.859375,PASSED
88085,2021-11-18T07:48:22.004000+00:00,1.296875,PASSED
88086,2021-11-18T07:48:22.004000+00:00,2.4921875,FAILED
88087,2021-11-18T07:48:22.004000+00:00,2.8515625,FAILED
88088,2021-11-18T07:48:22.004000+00:00,-0.765625,PASSED
88089,2021-11-18T07:48:22.004000+00:00,-2.203125,FAILED
88090,2021-11-18T07:48:22.004000+00:00,-1.765625,PASSED
88091,2021-11-18T07:48:22.004000+00:00,-1.3671875,PASSED
88092,2021-11-18T07:48:22.004000+00:00,-3.171875,FAILED
88093,2021-11-18T07:48:22.004000+00:00,-4.15625,FAILED
88094,2021-11-18T07:48:22.004000+00:00,-3.859375,FAILED
88095,2021-11-18T07:48:22.004000+00:00,-1.96875,PASSED
88096,2021-11-18T07:48:22.004000+00:00,-0.7421875,PASSED
88097,2021-11-18T07:48:22.004000+00:00,-1.859375,PASSED
88098,2021-11-18T07:48:22.004000+00:00,-3.6953125,FAILED
88099,2021-11-18T07:48:22.004000+00:00,-2.9609375,FAILED
88100,2021-11-18T07:48:22.004000+00:00,-1.3984375,PASSED
88101,2021-11-18T07:48:22.004000+00:00,0.0234375,PASSED
88102,2021-11-18T07:48:22.004000+00:00,-0.15625,PASSED
88103,2021-11-18T07:48:22.004000+00:00,-0.3203125,PASSED
88104,2021-11-18T07:48:22.004000+00:00,1.96875,PASSED
88105,2021-11-18T07:48:22.004000+00:00,2.953125,FAILED
88106,2021-11-18T07:48:22.004000+00:00,2.0625,FAILED
88107,2021-11-18T07:48:22.004000+00:00,2.328125,FAILED
88108,2021-11-18T07:48:22.004000+00:00,4.046875,FAILED
88109,2021-11-18T07:48:22.004000+00:00,3.828125,FAILED
88110,2021-11-18T07:48:22.004000+00:00,2.40625,FAILED
88111,2021-11-18T07:48:22.004000+00:00,-0.3671875,PASSED
88112,2021-11-18T07:48:22.004000+00:00,0.03125,PASSED
88113,2021-11-18T07:48:22.004000+00:00,1.8359375,PASSED
88114,2021-11-18T07:48:22.004000+00:00,0.8515625,PASSED
88115,2021-11-18T07:48:22.004000+00:00,-3.6328125,FAILED
88116,2021-11-18T07:48:22.004000+00:00,-4.2734375,FAILED
88117,2021-11-18T07:48:22.004000+00:00,-2.53125,FAILED
88118,2021-11-18T07:48:22.004000+00:00,0.125,PASSED
88119,2021-11-18T07:48:22.004000+00:00,-1.3125,PASSED
88120,2021-11-18T07:48:22.004000+00:00,-3.5,FAILED
88121,2021-11-18T07:48:22.004000+00:00,-3.1015625,FAILED
88122,2021-11-18T07:48:22.004000+00:00,-1.296875,PASSED
88123,2021-11-18T07:48:22.004000+00:00,0.34375,PASSED
88124,2021-11-18T07:48:22.004000+00:00,-1.7421875,PASSED
88125,2021-11-18T07:48:22.004000+00:00,-2.546875,FAILED
88126,2021-11-18T07:48:22.004000+00:00,0.1640625,PASSED
88127,2021-11-18T07:48:22.004000+00:00,1.96875,PASSED
88128,2021-11-18T07:48:22.004000+00:00,0.328125,PASSED
88129,2021-11-18T07:48:22.004000+00:00,-0.5625,PASSED
88130,2021-11-18T07:48:22.004000+00:00,0.7890625,PASSED
88131,2021-11-18T07:48:22.004000+00:00,3.9921875,FAILED
